,Movie,ReviewUrl,ReviewDate,ReviewTitle,Review,Rating,Language,cluster
114,Rocky 3,http:/review/rw2036236/?ref_=tt_urv,2009-03-12,"live like tiger,fight like tiger, rise like tiger ITS THE EYE OF THE TIGER","WARNING:SOME LITTLE SPOILERS.

In my very 1st comment about rocky balboa i talked about how rocky was introduced in my life through an April fool day, this was the movie. At that young as an 8 yrs old , i understood the myth and the ideology of this film. That was the 1st time i saw sly Stallone, and in its 1st appearance he made his place in my heart. When he become too much indulged in the business of money making and fame ,he ignored the advice of his mentor mickey and the fact that he is losing his attitude of being a true fighter, than he is met by clubber lang , a new but vicious , arrogant and aggressive contender and he knocks rocky out easily in second round just like without a fight , also then mickey is gone forever. Rocky is so devastated and broken down he even now despises his own self. So much frustrated at this time that he cant put it out of his mind what happened and what is left for him to live than now he is offered a selfless and generous assistance by an unlikely ally. His old nemesis Apollo creed. Now being Apollo on his side all rocky has to do to put himself all together and again live for the glory and prestige he lost in the ring with that championship, Coz that the the only way he can live with his own self, by following the phenomena Apollo creed introduced to him as the eye of the tiger. This was the best movie as far boosting your morale and spirit in the whole rocky series. Mr T as clubber lang was an excellent discovery by Sylvester Stallone, as here he also proved his directional skills , also as he discovered Dolph lundgren for rocky 4. Another good thing was a wrestling match with than champion wrestler Hulk hogan by Rocky balboa. This movie is very very gripping from the start till the end rematch, especially the song eye of the tiger , it is still very much favorite among me and my brothers, cousins and friends. I call it an all time film, forever flick.",10,English,1
115,Rocky 3,http:/review/rw0196282/?ref_=tt_urv,2001-07-29,"stupid story, great movie...","I dont understand why everybody complains on this movie. Ok, ok the story is worthless but it doesnt matter. All the stuff makes you want to fight. Its like watching a gole in a middle of a hockey match all the time.. you shout and says ""damn"" or ""yesssss""... Even the training gives the reaction of ""ok... Im gonna do push-ups the rest of this movie with plessure..."" Me and my friends love it. After seeing it I use two shadow box for two days and when I meet a friend I normally boxes with him a lot... And Ive seened this movie very many times so... If youre in two some kind of sports, especially some kind of martial art your gonna feel like practising the rest of the week...",10,English,1
116,Rocky 3,http:/review/rw0196256/?ref_=tt_urv,1998-12-30,"MR. T is hungry for some ""Piti fool"" Rocky in this hilarious blockbuster motion picture of 1982","This is Rocky III which makes the Rocky films officially a trilogy. This film lacks the drama aspect that the first two soared with. But it doesn't matter, I mean Rocky Balboa as already proved that ""He did it!"". What drama could there really be after Rocky II? So instead of closing the book on the film Stallone decided to make this more of an action film. I just loved it. Most critics thumbed down this one and bombed the last two. This movie is great fun and with a heart. Rocky is now enormously rich and famous. He's won more championships and decides to call it quits. But a new opponent(Mr.T) wants Rocky to fight him. Rocky decides to fight one more time. But alas for poor Rocky he has become foggy with all his fame and fortune and has unknowingly lost his ""Eye of the Tiger"". He kepts hurt by Mr. T and has to make a comeback. He teams up with Appolo Creed and wins back his fighting spirit. The final fight sequence is brief and satisfying. The film grossed nearly 150 million and I loved it. I just wish it is released on DVD on day. The Rocky trilogy is the most engrossing and entertaining sequential movies ever. On one last note for all you Rocky fans, get this: I was reading a recent issue of the Cinescape magazine and I found a mentioning that STALLONE IS CONSIDERING A ROCKY VI!!! It's not official, but is was written in ink. Thank you, and good night.",10,English,1
117,Rocky 3,http:/review/rw1707768/?ref_=tt_urv,2007-08-07,Rocky 3,"Rocky III (1982)

In Rocky III Rocky is the World Heavy Weight Champion of the World.Until he meets his Match Clubber Lang Rocky not only Loses his Title he Loses his Maneger too.Rocky Loses all hope in life and Accepts he is past his sell by date until Apollo Creed Appears to train him to Step in the Ring with Clubber Lang Again and fight for his Title back.but before he can do any of this he must get the Eye of the Tiger back.

This is Rocky's Greatest Challenge yet to save his Hounor,His Marriage and his Man Hood

Will Rocky Beat Clubber Lang? Will Rocky ever be Champion of the World again ?

Written & Directed by Sylvester Stallone

Staring Sylvester Stallone As Rocky Balboa Talia Shire As Adrian Burt Young As Paulie Carl Weathers As Apollo Creed Burgess Meredith As Mickey Goldmill Mr. T As Clubber Lang

Motion Pictures

Presnts

Rocky III

The American Honour",10,English,1
118,Rocky 3,http:/review/rw0196295/?ref_=tt_urv,2002-04-28,Great Entertainment,"Rocky III is great entertainment. Its less serious than the previous two, as Sylvester Stallone packs as much action as he can into its running time. This time Rocky is defeated in the ring by Clubber Lang played by Mr T who went onto greater fame in TV's The A team and Rocky has to get ""The Eye of the Tiger"" back to take him on again in a rematch. Without his beloved trainer Mickey who dies of a heart attack in a touching scene in his dressing room after his defeat. Appollo Creed now trains Rocky in an interesting twist as they were opponents in the first two films. This leads to the usual training sequence and massive fight at the end of the film. All in all a great film and a massive hit when it was released in 1982. It also contains the No 1 hit ""Eye of the Tiger"" by Survivor. A great Rocky film, and in my opinion it was even bettered by the next Rocky film, Rocky IV of course!",9,English,1
119,Rocky 3,http:/review/rw3348405/?ref_=tt_urv,2015-11-03,Rise and fall from grace - undoubtedly tied best classic movie with IV!,"Rocky III (1982) is definitely tied best Rocky film with IV. It is my third favorite Rocky film. The first one will always be the best. I think the third entry of the franchise is a big improvement over Rocky II in my opinion. He's on top of the world now, bags a statue, and for some reason, Adrian became attractive in this one. Like, REALLY attractive. He got soft, he got arrogant, and he got lazy. He lost his trainer, his title, and most of all, his self-respect to one of the most that makes me angry villains ever to grace the silver screen: Mr. T's Oscar-robbed performance as Clubber Lang and had to regain the 'eye of the tiger' to get it all back in front of the world. This one also proves further that Apollo Creed is human. Guy went from an arrogant prick and sore loser to Rocky's finest ally. Kudos, Carl. I love Mr. T he become famous after this movie there is also Hulk Hogan in it. Adrian in this movie is very supportive and I love Apollo how he was helping Rocky. Rocky III has a heart beside Rocky I.

Why I love this film? This is the only Rocky film in which Adrian is well written - to further support my stance that III fires on all cylinders. Really, what purpose does Adrian serve in II, IV and V? She spends most of those movies telling Rocky not to fight - she is not supportive and just a burden to him. In this one, she actually encourages him and is an asset (speach on the beach.) Heck, there wouldn't be much of Rocky II if not for her objections to. It is the best all around Rocky movie. On a literary level (story), entertainment level, filmmaking level, boxing choreography, characters, etc... The fight at the end actually means something for Rocky. He has something to gain from it (unlike V.) This and Rocky I are the ONLY two Rocky movies where Adrian actually encourages Rocky the whole time (unlike II, IV, and V.) Mr. T is perfectly cast. It was so successful because it was the best. 

Rocky lost everything his manager, his title, his self respect and mostly he lost his edge! Like Apollo said ""Now, when we fought, you had that eye of the tiger, man; the edge! And now you gotta get it back, and the way to get it back is to go back to the beginning."" That's what I love. When you lose something don't quit. You need gained back the thing you lost. I love how Apollo motivated Rocky in this film and I think Apollo is well written and portrayed in here. I seriously I think Carl Weathers did a wonderful job portraying arrogant Apollo to an awesome Rocky's friend, to a support and ally. I was surprised Apollo was back in the third entry of the Series franchise. I love the training sequences and the music Score by Bill Conti the same score he used in Rocky I, and II. The same year that Sylvester Stallone made Rocky III the same year he went and started in First Blood, his famous role to this days Rambo! 

Carl Weathers also said that Rocky III is his favorite film he made. Not only that it is the only Rocky sequel film who won another Oscar award, which is the only one. Beside Carl Weathers I think Mr. T was the best actor portraying a villain in this movie I love how he provoked Rocky I really love that. This is the only film the lasted three rounds. The film has two fight with Clubber Lang (Mr. T) and more fights in which Rocky and Clubber are attending too in the opening scene. Rocky fights a wrestler Thunderlips (Hulk Hogan) in this film. I also love the music score Eye of the Tiger performed by Survivor! 

I love this film it is my third best favorite rocky film alongside with Rocky IV. The rating I am giving is 9.5/10, I would have give it 10, I didn't because Mickey dies in this film and that was the most shocking disturbing scene to me. 

Three years and 10 successful title defenses after beating Apollo Creed, with whom he has become great friends, a now wealthy Rocky Balboa is considering retirement. Fame and complacency soon cause Balboa to lose his title to Clubber Lang, who inadvertently causes the death of Rocky's trainer Mickey. Rocky sinks into a depression, and Apollo decides to train Rocky for a rematch against Lang so Rocky can try to win the title back. That is the basic main plot. 

Rocky III is a 1982 American film written, directed by, and starring Sylvester Stallone. It is the third installment in the Rocky film series, and the second in the franchise to be directed by Stallone.

9.5/10 Grade: A",9,English,3
120,Rocky 3,http:/review/rw1681251/?ref_=tt_urv,2007-06-26,Great fun!,"It lacks emotional depth, but rocky 3 is good entertainment. It shows the period of Rocky's success and his successful title defences. Rocky takes on a new fighter, Cluber Lang. He knocks Rocky silly in the opening stages of the fight and Rocky gets depressed. After being trained by old nemesis Apollo Creed, Rocky beats Clubber silly in the first three rounds.

It's not as emotional as the first two, but there is more action and of course the song. ""eye of the tiger""

This film is just plain fun.

I wouldn't advise you to use your brain watching it.",9,English,1
121,Rocky 3,http:/review/rw1946655/?ref_=tt_urv,2008-09-15,He's a killer...he's a wrecking machine. He'll knock you out inside of three rounds Rock.,"The film Rocky 3 was definitely, in my opinion, the best Rocky film of all time. Some people might argue with this by saying that Rocky 1 was the best as it showed the rise of Rocky in boxing and the romantic side from when he fell in love with Adrian, others might prefer Rocky 2 for when Rockys son was born, doing his TV commercial advertisement and when he became the Heavy weight champion of the world, while others might prefer Rocky 4 after the coming of boxer Ivan Drago, the sadness of Apollo Creed dying and when Rocky travelled to Russia. 

Although most of the Rocky films were spectacular, I have to say that Rocky 3 compared to the other Rocky films had so much more to offer compared to the other Rocky films as it was action packed and ongoing excitement all the way through the film. It had Rockys boss Micky dying, Mr.T and Hulk Hogan(and Wrestle-mania),the building of Rockys statue, it had Rocky losing everything and then getting it all back again and the brilliant one line quotes (ie. When the newscaster said to Clubber lang ""Whats your prediction for tomorrow nights fight""... Clubber Lang replies ""Prediction""...Newscaster replies ""Yes Prediction""... Clubber Lang replies... PAIN!! and from when Clubber Lang says to Rockys wife ""If you bring your pretty little self on down to my apartment tonight, I will show you a real man etc...) and not to mention the fact that this film had three fights while every other Rocky film had a maximum of two fights. Also for Rocky Balboa(Sylvester Stallone)to fight in the ring two hard man icons such as Mr. T and Hulk Hogan is quite a spectacular challenge for one Rocky film to offer as no other Rocky film has ever matched up to it.

If you haven't seen the Rocky films, then watch Rocky 3, followed by the first two Rocky films for I gaurantee you that if you like boxing films, you will definitely like Rocky 3.",9,English,1
122,Rocky 3,http:/review/rw0979362/?ref_=tt_urv,2004-12-16,One of my favorites from the series,With part three we see rocky after he has become heavy weight champion. We also see that Mr T wants to box him for the title. There are a couple things that happen but i don't want to ruin the movie for you. i think that this one is very good it is in second place for me with parts 1 and 4 in first. If you have so far liked the series you will definitely like this one. Los of action with lots of drama in it. Go ahead and see this one you will enjoy it. All of the character are played with grace and style. If you want to see a very good drama slash action movie this one is great and you will greatly enjoy it. This movie gets nine out of ten possible starts strongly recommended.,9,English,1
123,Rocky 3,http:/review/rw2056180/?ref_=tt_urv,2009-04-22,If you didn't grow up in the 80s - Leave your comments out!!!,"Rocky 3 and 4 were a wonderful reconstruction from the Original 1&2 Rocky films. 80s cheese aside - if you grew up with Rocky 3 and 4 as a child, these movies seemed to attract youths backwards to enjoy the original 70s classics. If you're a first time watcher of Rocky 3 and 4 today / your're most likely unable to appreciate these of the - then - spit and polished versions of Rocky. The point I'm trying to make is this - if I were to try and watch the very original B&W King Kong movie with fresh eyes, this movie will be uninspiring and look awful - bad music - effects, etc....But the movie is memorized as ground breaking.

So before those of you who vote and remark on a movie made before your time, try and grasp the concept of an Era..\",9,English,1
124,Rocky 3,http:/review/rw1941725/?ref_=tt_urv,2008-09-06,must see movie,"rocky balboa is a man who is not very intelligent but hes got big heart and he knows how to deal within ring...this guy is very similar to most of us because he's very emotional too...i love every part of rocky movies because it changed my life so much as i've been starting to workout on my muscles and its been going on since 2001 when i saw these movies...rocky lives in my body and when i get sweaty it reminds me of rocky who's been challenged by his opponents...training session of these movies excellent...but main thing is rocky's love for his family...when rocky cried at death of Micky, i felt tears in my eyes too...Apollo showed him the tough way to success and rocky did what he needed to do...",9,English,1
125,Rocky 3,http:/review/rw2037512/?ref_=tt_urv,2009-03-15,Manipulation and narcissism...,"As a director (especially one who directs himself), Sylvester Stallone shows no shame. He puts himself in front of the camera more than anybody else, sure--it's what ""Rocky"" fans want--but he's there to be pummeled and humiliated in close-up, to get his audience fighting mad. This way his revenge on the enemy will ultimately be that much more sweet. It's an old hat trick, passed down the Hollywood line, and Stallone doesn't even bother reinventing it, he just plows right ahead as if he were doing something new. Maybe he feels he's demonstrating a new form of manipulation, but it's hard to laugh it off when supporting players Talia Shire and Burt Young are used so pettily and cheaply (one big scene each). Stallone's Rocky Balboa matches jabs with Mr. T. as ""Clubber Lang"", who doesn't so much box as he does pound. This entry in the ""Rocky"" saga goes so far as to make Lang a killer. How's that for hedging your bets? *1/2 from ****",2,English,3
126,Rocky 3,http:/review/rw1320840/?ref_=tt_urv,2006-03-20,the most emotional Rocky,"'Rocky III' is the third part in the Rocky story. This is the part where they should have stopped, after this film. (It does have some good moments, but it is not nearly as good as the previous two.) It goes all downhill from here on out. After the death of a dear friend and personal trainer, Rocky and Apollo team up together to train Rocky to get him back competing. This is a story about loss and about trying to get back onto one's feet again after dealing with loss. It's a touching story, but I don't think it is as strong, and I do not think the fighting scenes and the production was as good as the second one. See it if you are a fan.",2,English,1
127,Rocky 3,http:/review/rw3218837/?ref_=tt_urv,2015-04-12,Even more of the same - formulaic,"Rocky is one of the most overrated movies of all time. Implausible plot, often dull and with some of the worst performances you'll see in a movie: from the over-the-top acting of Burgess Meredith to the monosyllabic, IQ-reducing grunts of Sylvester Stallone. Only Talia Shire was convincing.

Only thing that made it watchable was the occasional humour, the introductory scenes and the final fight scene.

Rocky II was more of the same. Human drama for 90% of the film, followed by an intense fight scene. This time, however, the human drama side is more realistic and engaging and the movie flows better for it. Still not great, as it all feels kind of predictable, but it is less dull than the first movie.

Rocky III pretty much just follows the same formula. Change the guy Rocky has to fight, rinse and repeat. Only difference here is that we have two fights - one in mid-movie, one at the end.

I like the idea of a serialized account of Rocky's life, but this doesn't really add anything original to the series.",4,English,1
128,Rocky 3,http:/review/rw4061368/?ref_=tt_urv,2018-02-13,you thought i was tough..,"Rocky III

There is a sense of wanting more for the character but at this point it seems obvious that they are stretching their way down the road where box office is given more importance than quality of it. Rocky III is flat out predictable and a typical sport movie filled with cliched action sequences to complete the run time of the movie. Sylvester Stallone seems to be working hard on it since being aware of the platform he has got and gets a good supporting cast on screen. Rocky III is of course made for the audience with more action sequences and fan boy moments but looses the touch of originality and the soul of it.",5,English,3
129,Rocky 3,http:/review/rw3057983/?ref_=tt_urv,2014-07-29,zzzzzzzzzzz,This movies is boring. It has bad story line. Rocky II is better. And Rocky is a pretty bad movie. This no action movie. It is a sports movie. It is all about winning the big fight. It is boring. It is boring movie and I don't know why people like it. There so much hype about it. There are good movies that are hyped. But most hyped movie are pooh pooh. And this one is on expansion. This one of these movie that can't find even one bad review about. I think three movies like that that are good. Lord of the rings part 1 2 and 3. And maybe a few of the early James Bond movies. But most the time movies this hyped stink. Sylvester Stallone had made some good movies. But this is not one of them.,4,English,1
130,Rocky 3,http:/review/rw4556877/?ref_=tt_urv,2019-01-03,The First in the Trilogy of Bad Italian Stallion Movies,"Rocky 3 seems to have forgotten that the good-humored humanity of Rocky is what makes these movies soar. It also looks bad. Real bad. Not sure that's Stallone's fault; two has its own issues, but it doesn't look like the throwaway this one does. In all, it's a corny and predictable collection of training montages trying to disguise itself as a movie. And before you say, ""But Matt, that's just what Rocky movies are!"". No, they aren't. 3, 4, and 5 are, but the rest are smart and emotional character studies.",4,English,1
131,Rocky 3,http:/review/rw3322668/?ref_=tt_urv,2015-09-24,I Pity The Fool Who Green-Lighted It!,"The third instalment in the Rocky series, the story of Rocky III is set 4 years after the events of the previous chapter and follows Rocky Balboa who, after many successful title defences & his ever increasing fame, is strongly considering retirement but falls into depression after losing the title to a rookie boxer and turns to a former enemy to get himself back in the ring.

Written & directed by Sylvester Stallone, Rocky III is a mediocre sequel that takes the series into a different direction and features a more campy tone that soon becomes very annoying. The screenplay isn't good at all for the plot wastes time on sequences that don't even play any relevant role in the final outcome, not much is added to reprising characters while the new ones are instantly forgettable.

There isn't much to talk about its technical aspects for none of the elements have anything new to offer and while its reduced runtime is a welcome change, the final fight this film was building itself to ends up sooner than expected and on that scale, it's disappointing. As far as performances go, everyone fails to make their mark while Mr. T leaves no stone unturned to make his character one of the lamest ever to step into the ring.

On an overall scale, Rocky III might be fun for those who had a good time with Rocky II but it marks a departure from what the first film was all about. There are a couple of interesting moments in the picture but most of it is forgettable. Stallone's input both in front & behind the camera continues its downfall, the dialogues are pretty much garbage, the finale fails to live up to its hype, and although Bill Conti's score feels repetitive, it's the only element that fares as per expectations. I pity the fool who green-lighted it.",5,English,1
132,Rocky 3,http:/review/rw4751180/?ref_=tt_urv,2019-03-30,The only reason...,"...why I gave this movie four stars is because of three reasons:

1. To me, it was just not that entertaining. Stallone looks more like an early 80s model rather than a boxer, as if he were just walking off the set of a movie with his perfect hair, untouched by sweat or the elements. It just seems to me like the movie itself was hastily put together with bits thrown in for time fillers.

2. The treatment of the film had a few cruel edges. Notably the way Mr. T's character roughing up Burgess Meredith's, causing Meredith to have a heart attack and die. Okay, I understand Meredith was 75 when this was filmed, but to put his character at the form of being shoved at his age traumatized me somewhat, especially knowing at that time my own grandfather was in his 80s, and it made me think if this would have happened to him. Just not my style to see elderly people face a cold, disheartening death at the hands of a bully, no matter what.

And 3. I just don't like Mr. T...period. I don't know if it's just a character act and he's just a good guy at heart, but acting like a bad-ass turns me completely off...and not showing any remorse for your actions has no appeal to me. Maybe I'm just too old these days to say that, but back then, I was in my early teens and it just made no sense to me.

Now you see why I gave it the rating I did. And it's my opinion why.",4,English,3
133,Rocky 3,http:/review/rw2667428/?ref_=tt_urv,2012-09-01,The series gets a lot weaker with this one,"The Rocky saga continues with Sylvester Stallone in the director's chair again for Rocky III. Keeping with the Rocky formula, Rocky III opens with the end of Rocky II, where Rocky wins the fight against Apollo Creed and claims the heavyweight champion title. We then jump forward three years with the help of your typical Rocky montage where Rocky becomes a huge celebrity and the absolute pride of Philladelphia. However, when a new young challenger comes along, Rocky has no choice but to face him. This challenger? None other than Clubber Lange, played by the infamous Mr. T in his film debut. In the fight Rocky takes a brutal beat down from Clubber, and afterwards looks to former rival, Apollo Creed to train him in order to restore his confidence.

I have to admit, for me, watching a Rocky film is a lot of fun. It's empowering, inspiring, and always seems to be a great experience. But, as much as I enjoy a good Rocky flick I can't deny that Rocky III is a pretty half hearted attempt. It feels shoddily thrown together in an attempt to churn out another run of the mill story. The film's flow seems too sped up and doesn't go deep at all. It has some good heartfelt moments, but overall just feels very phoned in. The Rocky films seem to get progressively more predictable and less original. Rocky III offers up nothing new, and it's where the series redundancy really starts to show. I won't say that the previous two films suffer from the third, but Rocky III is definitely very forgettable.

Of course, the film isn't without a few good things. You can expect to see some of your favorite things about Rocky films in Rocky III. You'll be treated to some great montages, even though this film has a total of three I believe, and for a 100 minute runtime this is sort of overdoing it. We also get to see the characters of Rocky, Adrian, and Apollo grow and mature to continue to be ever fascinating characters. Kudos go to Sylvester Stallone to keeping his characters fresh, it's just a shame he couldn't do the same with the storyline. Also, as with the previous two Rocky films, you can expect a rousing climax in Rocky III. It's inspiring and empowering to watch Rocky fight at the end of the film, and it almost makes you forget how mediocre the rest of the film is.

All in all, don't expect much from Rocky III. It's the weakest of the first three films by a long shot, but if you enjoyed the first two then I would say give this one a shot if you haven't satisfied your Rocky fever quite yet. It's not a disaster, but Rocky III is pretty underwhelming.",5,English,1
134,Rocky 3,http:/review/rw1096921/?ref_=tt_urv,2005-06-06,Hit me baby one more time,"And so to the third Rocky in which a complacent Stallone has grown fat on opulence and celebrity and finds himself unprepared for the hungry and you'd have to say insane challenger, Clubber Lang, none other than Mr.T in the first role of a surprisingly undistinguished movie career. Rocky's beaten naturally because his cheque book isn't quite strong enough to cushion Lang's punches and even worse, Lang has roughed up trainer Mickey and caused him to have a fatal heart attack. Such setbacks would dampen the spirits of lesser men and sure enough Balboa slips into a depression and something of an existential crisis. Thankgoodness then for old adversary, turned friend Apollo Creed who tells Rocky to pick himself up, read up on Tigers and take himself to the beach for a bit of homo-erotic horseplay, then on to the ring to teach the new champ a damn good lesson...

Rocky III may be a comment on the promise of the American ideal corrupted by its vast wealth and unrestrained capitalism. Then again that could be nonsense. In Rocky you've got the embodiment of the American dream gone soft and no longer possessing the spirit that was the source of his power and influence. He's reduced to commercial endorsements and expensive suites and even more embarrassingly, Wrestling Exibition fights. He's lost his heart and his self-respect, y'know the kind you only have when you're poor and he needs to get it back because at this point there's still an hour of the film left. The third film is a bit of a weird one because though perfectly watchable its got moments of supreme silliness. All of a sudden Rocky can't get anywhere near a ring without oiling himself up. Creed seems obsessed with the tie-in track and mentions it every five minutes and we learn that the only way to get your respect back is to do imitations of wild animals and jump about in the sand with the spray of the ocean suggestively foaming all over you. We're left with this rather strange situation in which the film is softened by the same commerical pressures that Rocky himself proved susceptible too. It's Rocky now as franchise - product and as a result there's none of the dramatic pretencions of early movies. It's strictly formula which is fine but it might leave you wondering where the series could go after this. Well Russia of course!",5,English,2
135,Rocky 3,http:/review/rw0196331/?ref_=tt_urv,2004-05-15,totally predictable and nothing new,"this third rocky movie is of course, totally predictable, and it's

dumb as well(notice how clubber lang roars like a dinosaur at the

ring), but some viewers will find it entertaining.......it contains

the same moral message as all the rocky films, of believing in

yourself, and contains the unforgetable ""eye of the tiger"" song in it, but a movie needs more than a good song to actually be worth watching.......and this is not worth watching..... There's nothing new in this one......just another ""undefeatable"" boxer who's about to lose in the end...... ** out of 5",5,English,1
136,Rocky 3,http:/review/rw1779344/?ref_=tt_urv,2007-12-12,An Honest Review,"The Rocky franchise died with the first. There can be no others, as a matter of continuity. ""There ain't gonna be no rematch."" Remember that? And, yet, there was. That was the pinnacle of the story, breaking the Creed's will. This was never about winning, so much as not giving up. But, whatever.

If there was going to be a second addition, this should have been it. With Clubber holding the title and Rocky determined to take it. That would have been fine, but, no...Sly wanted riches. I can relate.

Now, if you can forgive all that, there is fun to be had. It comes by way of Clubber Lang, the most awesome character of all Rocky's opponents. MR T plays this role very well; his best performance of that era. Without Clubber, however, Rocky III does not stand all that well.

Although it is the most fun of the franchise, it is a miss in any other capacity.",5,English,3
137,Rocky 3,http:/review/rw3598350/?ref_=tt_urv,2016-12-13,"Big old dumb fun boxing movie that doesn't come close to the original, but it doesn't really need to.","Easily the most shallow of the first three. The length of this film does hurt it a bit in that sense, seeing that it's 30 minutes shorter than the first two. A lot of the drama in this one lacks any emotional weight, so I just take this one as some light entertainment for an hour and a half. The main antagonist is very one dimensional, but he is entertaining to watch, even if he is a giant cartoon. Unfortunately, it feels as though this movie just kind of exists when it doesn't need to, but there's still a bit of fun to be had with it. The matches are entertaining, but again, there's hardly any emotional weight behind them, so they are much less thrilling than the final match at the end of the first film. All in all, if you enjoy the other Rocky movies and what to be mildly entertained for a solid hour and a half and not really care about any good drama, then by all means pop this baby in.",5,English,1
138,Rocky 3,http:/review/rw3271707/?ref_=tt_urv,2015-07-06,"""I pity the fool.""","The Rocky series stumbles a bit in this third movie. Sylvester Stallone once again writes and directs the film, in addition to starring. The plot has Rocky becoming rich, famous, and beloved as he defends the championship successfully in one bout after another. Then a hungry up-and-comer named Clubber Lang (Mr. T) publicly challenges Rocky, who accepts despite the reservations of his trainer Mickey (Burgess Meredith).

A good popcorn movie but the first of the series to feel like that's all it's striving to be. Mr. T is fun but hard to take seriously. Hulk Hogan has a comedy appearance as ""Thunder Lips,"" a wrestler Rocky has to fight in a charity event. This whole part is silly and kind of out of place with the rest of the movie. Nice to see most of the regulars back, including a smooth way of fitting Carl Weathers' Apollo Creed back into the story. Bill Conti's score is good but what most people remember from this one is Survivor's hit song ""Eye of the Tiger."" Not a bad movie in any way but a step down from part two.",6,English,1
139,Rocky 3,http:/review/rw0196323/?ref_=tt_urv,2003-09-10,Rocky's series at the Craste of the wave.,"When we talk about Rocky's saga so many people say that the three firsts films are the best one and it is true,with the fourth part the series takes another way and films becoming a little bored.

The third part presents Rocky at the top of the ranking,he lives ok with his wife Adrian,his son,Paul and Mickey and Fights in Easy combats but One Day a new great boxer appears,Clubber Lang,who wants to fight with Rocky to win the Heavyweight champions belt,Rocky accept it.In the combat Rocky Fights bad Because his coach and friend Mickey is Sick in the trainer's room,finally he loses and he is present in the death of her friend.

Rocky,with the help of Apollo Creed,begins to train in Apollo's old gym and finally he is right to fight with Lang.

Rocky III is perhaps the Best Sequel and the most unexpected but it is not as original as the first.",6,English,3
140,Rocky 3,http:/review/rw2587477/?ref_=tt_urv,2012-03-26,Not great but an acceptable 3rd film in the series.,"Rocky 3 is a film stuck in a time capsule. It is very much an 80's film. Look there's Mr. T! Hulk Hogan! Eye of the Tiger! It is a continuation of the story of Rocky's life as he lives the life of a champion with endorsements, riches, glory...but the hunger of his youth all but gone. This is a story about Rocky rediscovering his passion for boxing and it is reasonably entertaining. One thing is clear...this movie is nowhere near the level of the original film, but it holds a certain nostalgia for those of a certain age who grew up with the character. Written and directed by Stallone himself Rocky 3 could have been a decent end to a nice little trilogy. It's entertaining, and the acting is not bad with Burgess Meredith as Mickey coming off the best. Mr. T became a big star after his performance as antagonist Clubber Lang. The best thing you can say about this movie is it wasn't an embarrassment unlike some later entries in the series. I'm looking at you Rocky 4 and 5.",6,English,1
141,Rocky 3,http:/review/rw3659847/?ref_=tt_urv,2017-03-11,Rocky Goes Hollywood...And Loses Himself,"After conquering Apollo Creed and winning the title in the previous film, in this installment Rocky Balboa must face his toughest opponent yet...himself.

For a basic plot summary, ""Rocky III"" continues the inspiring story of pugilist Balboa (Sylvester Stallone). After defending his title numerous times against hand-picked opponents, Rocky seems to have lost that ""eye of the tiger"" he had in the two Creed fights. At the same time, #1 contender Clubber Lang (Mr. T) is hungry for a shot at the strap (training vigorously while Rocky films commercials). This causes dissension in the Balboa ranks, with trainer Mickey (Burgess Meredith) and wife Adrian (Talia Shire) trying to protect Rocky for different reasons.

The redeeming portion of this screenplay is the continued character growth of Rocky. For whatever reason (as Sly Stallone had proved himself completely incompetent as a director up to that point), Sly just ""gets"" Rocky and knows how to smartly advance the character.

The problem is that whereas the first two Rocky films use the fight scenes to cap off the drama, this time the drama is few and far between due to the bloated ring time. Nearly half the movie is spent ""in the ring"", and considering the fakey fight scenes, that is not a good thing. Likely because Rocky II was roundly criticized for being too slow to develop, this time the action is fast and furious, though not to the benefit of the overall experience.

Another thing that hurts this series is the terrible casting decisions that is Mr. T. He turns in easily the worst performance of the entire six-film series, and this includes a movie starring Dolph Lundgren. He has no sense of choreography in the boxing scenes, and only issues a series of grunts in the acting department.

Thus, while ""Rocky III"" does enough things right to be watchable, it also does enough tings wrong for me to consider it the worst of the entire franchise.",6,English,1
142,Rocky 3,http:/review/rw1421888/?ref_=tt_urv,2006-07-16,Pretty Good.... But nowhere near the 2 that preceded it.,"The film is pretty easy to comprehend. Rocky 3 deals with Rocky's fame and status rising after his second battle with Apollo Creed. After winning his 10th title defense, Rocky is challenged to a fight by the number one contender Clubber Lang (Mr. T). Micky reluctantly agrees to help him train for the last time. Mickey undergoes complications before the fight begins, which upsets Rocky. He wants to call off the fight, but Mickey tells him to go out and fight. Rocky's thoughts lie with Mickey as Clubber brutally defeats him in the second round. After the fight, Mickey dies. After the funeral, Rocky enters into a state of depression. Apollo Creed offers to help train Rocky and help him regain his edge. Not my favorite rocky movie, but definitely worth watching.",6,English,1
143,Rocky 3,http:/review/rw1874812/?ref_=tt_urv,2008-05-16,Lighter Rocky makes for a lighter movies,"This is my 3rd Rocky today. I wanted to see how each individual movie was written and directed. This review was started at 8:53pm 16th May 2008.

In this installment, he is beaten by the younger fighter Clubber Lang (Played so ""Gracefully"" by Mr. T). He must then return to the ring one more time (Untill the sequel) and find the ""Eye of The Tiger"".

The film in itself is OK. It does not compare to the brilliance of the first 2 but does work well for the series. It is well acted and well written and directed. Syllone's performance is once again spot on to the character of Rocky.

Overall, the film is good for a view but people who have not seen the first 2 should definitely watch them first. The film holds it own and is and should be considered a good sequel.",6,English,3
